#Simulated, normalized, high-resolution spectrum of a GRB
#S/N = 30.0
#R = 10000
3018.62	-0.014
3018.82	0.005
3019.02	-0.012
3019.22	0.014
3019.42	-0.049
3019.62	0.001
3019.82	-0.056
3020.02	-0.034
3020.22	-0.021
3020.42	0.014
3020.62	-0.038
3020.82	-0.007
3021.02	0.024
3021.22	0.056
3021.42	-0.040
3021.62	0.057
3021.82	-0.029
3022.02	-0.019
3022.22	-0.000
3022.42	0.045
3022.62	-0.016
3022.82	0.001
3023.02	-0.020
3023.22	0.041
3023.42	0.032
3023.62	0.008
3023.82	-0.016
3024.02	0.031
3024.22	-0.075
3024.42	0.036
3024.62	-0.042
3024.82	0.011
3025.02	-0.022
3025.22	0.016
3025.42	0.011
3025.62	0.067
3025.82	0.018
3026.02	-0.045
3026.22	-0.053
3026.42	-0.000
3026.62	-0.001
3026.82	-0.006
3027.02	0.009
3027.22	-0.008
3027.42	0.029
3027.62	-0.025
3027.82	-0.059
3028.02	0.027
3028.22	-0.014
3028.42	-0.082
3028.62	-0.045
3028.82	-0.068
3029.02	-0.047
3029.22	0.012
3029.42	-0.030
3029.62	-0.001
3029.82	0.019
3030.02	-0.058
3030.22	0.020
3030.42	-0.034
3030.62	0.001
3030.82	0.012
3031.02	-0.039
3031.22	-0.021
3031.42	-0.007
3031.62	-0.005
3031.82	0.002
3032.02	-0.053
3032.22	-0.049
3032.42	-0.078
3032.62	-0.008
3032.82	0.003
3033.02	-0.007
3033.22	-0.025
3033.42	0.064
3033.62	0.023
3033.82	0.029
3034.02	0.036
3034.22	0.072
3034.42	-0.036
3034.62	0.043
3034.82	-0.024
3035.02	0.016
3035.22	-0.030
3035.42	0.001
3035.62	-0.042
3035.82	0.040
3036.02	-0.012
3036.22	-0.014
3036.42	0.018
3036.62	0.030
3036.82	0.012
3037.02	-0.008
3037.22	-0.019
3037.42	0.012
3037.62	-0.033
3037.82	0.035
3038.02	-0.024
3038.22	-0.023
3038.42	-0.042
3038.62	0.004
3038.82	-0.020
3039.02	-0.002
3039.22	0.018
3039.42	-0.011
3039.62	-0.043
3039.82	-0.010
3040.02	0.024
3040.22	-0.008
3040.42	0.076
3040.62	0.051
3040.82	-0.003
3041.02	-0.016
3041.22	0.011
3041.42	-0.009
3041.62	0.044
3041.82	0.018
3042.02	-0.054
3042.22	0.008
3042.42	-0.061
3042.62	-0.038
3042.82	-0.039
3043.02	0.009
3043.22	-0.004
3043.42	-0.023
3043.62	-0.031
3043.82	-0.053
3044.02	-0.049
3044.22	0.041
3044.42	-0.018
3044.62	0.017
3044.82	-0.009
3045.02	-0.016
3045.22	0.041
3045.42	0.018
3045.62	0.022
3045.82	-0.011
3046.02	-0.042
3046.22	0.026
3046.42	-0.019
3046.62	-0.006
3046.82	0.026
3047.02	-0.038
3047.22	-0.035
3047.42	0.086
3047.62	-0.004
3047.82	0.014
3048.02	0.077
3048.22	-0.016
3048.42	0.031
3048.62	0.014
3048.82	0.027
3049.02	-0.015
3049.22	-0.005
3049.42	-0.038
3049.62	0.032
3049.82	-0.018
3050.02	-0.023
3050.22	0.009
3050.42	0.038
3050.62	0.017
3050.82	0.010
3051.02	-0.003
3051.22	0.004
3051.42	-0.014
3051.62	0.025
3051.82	0.028
3052.02	-0.042
3052.22	0.013
3052.42	-0.006
3052.62	-0.021
3052.82	-0.021
3053.02	-0.019
3053.22	0.018
3053.42	0.001
3053.62	-0.024
3053.82	-0.012
3054.02	-0.016
3054.22	0.068
3054.42	-0.033
3054.62	0.020
3054.82	-0.018
3055.02	-0.063
3055.22	-0.030
3055.42	-0.016
3055.62	0.022
3055.82	-0.065
3056.02	-0.027
3056.22	-0.069
3056.42	-0.002
3056.62	0.018
3056.82	-0.008
3057.02	-0.004
3057.22	0.015
3057.42	0.023
3057.62	0.029
3057.82	0.011
3058.02	0.022
3058.22	0.010
3058.42	0.188
3058.62	0.365
3058.82	0.613
3059.02	0.789
3059.22	0.962
3059.42	0.921
3059.62	0.982
3059.82	1.016
3060.02	0.982
3060.22	0.978
3060.42	1.009
3060.62	0.972
3060.82	0.964
3061.02	0.934
3061.22	0.976
3061.42	1.001
3061.62	0.966
3061.82	1.002
3062.02	1.040
3062.22	0.972
3062.42	0.986
3062.62	0.969
3062.82	0.989
3063.02	0.970
3063.22	1.000
3063.42	0.992
3063.62	0.997
3063.82	0.992
3064.02	0.981
3064.22	0.986
3064.42	0.954
3064.62	1.052
3064.82	1.009
3065.02	0.995
3065.22	0.960
3065.42	0.963
3065.62	0.976
3065.82	0.961
3066.02	0.986
3066.22	0.955
3066.42	0.985
3066.62	0.948
3066.82	1.019
3067.02	0.958
3067.22	0.971
3067.42	0.947
3067.62	0.969
3067.82	0.967
3068.02	1.009
3068.22	0.986
3068.42	1.007
3068.62	0.966
3068.82	0.944
3069.02	0.987
3069.22	0.985
3069.42	0.982
3069.62	0.950
3069.82	0.966
3070.02	0.979
3070.22	0.987
3070.42	1.012
3070.62	0.945
3070.82	0.915
3071.02	0.995
3071.22	1.029
3071.42	0.974
3071.62	1.050
3071.82	0.998
3072.02	0.931
3072.22	0.989
3072.42	0.994
3072.62	0.983
3072.82	0.997
3073.02	1.010
3073.22	0.921
3073.42	0.970
3073.62	1.009
3073.82	0.994
3074.02	0.989
3074.22	0.905
3074.42	0.948
3074.62	1.050
3074.82	0.952
3075.02	1.023
3075.22	0.945
3075.42	1.002
3075.62	0.984
3075.82	1.004
3076.02	0.937
3076.22	0.880
3076.42	0.954
3076.62	0.842
3076.82	0.645
3077.02	0.292
3077.22	0.144
3077.42	-0.013
3077.62	0.003
3077.82	0.003
3078.02	0.035
3078.22	-0.013
3078.42	-0.058
3078.62	-0.025
3078.82	0.026
3079.02	0.003
3079.22	-0.024
3079.42	-0.015
3079.62	0.037
3079.82	-0.034
3080.02	0.007
3080.22	0.025
3080.42	0.026
3080.62	0.071
3080.82	-0.022
3081.02	-0.007
3081.22	-0.013
3081.42	0.003
3081.62	0.003
3081.82	-0.003
3082.02	0.010
3082.22	-0.002
3082.42	-0.058
3082.62	0.028
3082.82	-0.006
3083.02	0.024
3083.22	0.041
3083.42	-0.062
3083.62	0.049
3083.82	0.021
3084.02	0.019
3084.22	-0.012
3084.42	0.008
3084.62	0.065
3084.82	0.126
3085.02	0.336
3085.22	0.568
3085.42	0.798
3085.62	0.883
3085.82	0.888
3086.02	0.834
3086.22	0.666
3086.42	0.402
3086.62	0.190
3086.82	0.086
3087.02	0.052
3087.22	0.065
3087.42	0.054
3087.62	-0.020
3087.82	0.018
3088.02	0.065
3088.22	-0.011
3088.42	-0.022
3088.62	0.001
3088.82	0.032
3089.02	0.089
3089.22	0.012
3089.42	-0.022
3089.62	-0.044
3089.82	0.019
3090.02	0.037
3090.22	0.103
3090.42	0.225
3090.62	0.515
3090.82	0.727
3091.02	0.918
3091.22	0.933
3091.42	0.905
3091.62	0.889
3091.82	0.926
3092.02	0.943
3092.22	0.922
3092.42	0.943
3092.62	0.917
3092.82	0.906
3093.02	0.924
3093.22	0.897
3093.42	0.759
3093.62	0.552
3093.82	0.287
3094.02	0.085
3094.22	0.022
3094.42	0.005
3094.62	0.025
3094.82	-0.013
3095.02	0.052
3095.22	-0.028
3095.42	0.001
3095.62	-0.008
3095.82	0.027
3096.02	0.023
3096.22	0.033
3096.42	0.002
3096.62	-0.025
3096.82	-0.042
3097.02	0.035
3097.22	0.033
3097.42	0.010
3097.62	0.151
3097.82	0.331
3098.02	0.556
3098.22	0.819
3098.42	0.845
3098.62	0.875
3098.82	0.900
3099.02	0.899
3099.22	0.911
3099.42	0.913
3099.62	0.913
3099.82	0.900
3100.02	0.919
3100.22	0.930
3100.42	0.932
3100.62	0.936
3100.82	0.891
3101.02	0.963
3101.22	0.938
3101.42	0.979
3101.62	0.870
3101.82	0.893
3102.02	0.925
3102.22	0.945
3102.42	0.901
3102.62	0.928
3102.82	0.902
3103.02	0.910
3103.22	0.917
3103.42	0.854
3103.62	0.769
3103.82	0.640
3104.02	0.428
3104.22	0.146
3104.42	0.080
3104.62	-0.022
3104.82	0.007
3105.02	0.022
3105.22	-0.010
3105.42	0.032
3105.62	0.013
3105.82	-0.005
3106.02	-0.027
3106.22	-0.001
3106.42	0.013
3106.62	0.019
3106.82	0.020
